map_name,route_name_training,condition,key,route_name_actual,map.thisRepN,map.thisTrialN,map.thisN,map.thisIndex,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,map2.thisRepN,map2.thisTrialN,map2.thisN,map2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,consent_text.started,consent_text.stopped,consent_key_resp.keys,consent_key_resp.rt,consent_key_resp.started,consent_key_resp.stopped,text_2.started,text_2.stopped,journey_map_2.started,journey_map_2.stopped,routes_training.started,routes_training.stopped,text_3.started,text_3.stopped,training_resp.keys,training_resp.rt,training_resp.started,training_resp.stopped,text_8.started,text_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,journey_map.started,journey_map.stopped,route_actual.started,route_actual.stopped,text_actual.started,text_actual.stopped,response_2.keys,response_2.rt,response_2.started,response_2.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,ID (INITIALS and TODAYS DATE),date,expName,psychopyVersion,frameRate,compensated, 
,,green f1,e,routes_actual/p3_L_tick_f1xR_blank_f2.jpg,,,,,,,,,,,,,0,17,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0322735,None,385.5489322,386.0490507,i,6.131844648,386.0322735,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green c,i,routes_actual/p1_L_blank_f1xR_tick_f1.jpg,,,,,,,,,,,,,1,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,392.802739,None,392.3178587,392.8193401,e,6.46108366,392.802739,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f2,i,routes_actual/p2_L_blank_f1xR_tick_f2.jpg,,,,,,,,,,,,,1,1,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,399.9059083,None,399.4220873,399.9233812,e,7.326609921,399.9059083,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,i,routes_actual/p3_L_blank_f2xR_tick_f1.jpg,,,,,,,,,,,,,1,2,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,407.8931722,None,407.3942469,407.9098764,i,9.721602055,407.8931722,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green c,e,routes_actual/p2_L_tick_f1xR_blank_f1.jpg,,,,,,,,,,,,,1,3,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,418.2475492,None,417.7637433,418.2642465,e,9.451758737,418.2475492,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green f2,e,routes_actual/p1_L_tick_f2xR_blank_f1.jpg,,,,,,,,,,,,,1,4,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,428.3357139,None,427.8514202,428.3523932,i,3.833081052,428.3357139,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,e,routes_actual/p1_L_tick_f1xR_blank_f2.jpg,,,,,,,,,,,,,1,5,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,432.8045905,None,432.3200075,432.8214535,i,1.356228974,432.8045905,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green f1,e,routes_actual/p2_L_tick_f1xR_blank_f2.jpg,,,,,,,,,,,,,1,6,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,434.7886648,None,434.3042699,434.8057406,e,1.924159391,434.7886648,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,compensated
,,green f1,e,routes_actual/p3_L_tick_f1xR_blank_f2.jpg,,,,,,,,,,,,,1,7,25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,437.3568421,None,436.8716796,437.3734949,i,4.303270203,437.3568421,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
,,green c,e,routes_actual/p1_L_tick_f1xR_blank_f1.jpg,,,,,,,,,,,,,1,8,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,442.2918916,None,441.8098136,442.3259872,i,3.717685591,442.2918916,None,,,,,,,CK28022020,2020_Feb_28_1603,FOCO (control),3.2.4,59.93123706,not compensated
